nummer,datum,inhoud,folio nr,vervolg nr,bron,bijzonderheden
10000867,1558,"Augustyn Jansz [Steyn], brouwer tot Haerlem, heeft anno '57 gebruikt in hure een sate lants van 13 morgen min ½ hondt, mitte boomgaart, toebehoort Floris van Vliet te Haerlem, sjaars om 108 K.g",fol 12v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000868,1558,"Wouter van Dam een sate van 6 morgen 4 ½ hont in hure van Claes Gheryt Aemsz tot Haerlem, om 48 K. gld. Nog 3 morgen 1 hont in huer van mr Wouter [Prins] te Haerlem, om 5 £ gr. Nog 2 morgen 8 hont in hure van St Margrietenconvent te Haarlem, om 18 K.g",fol 12v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000869,1558,"Heyndrick Willemsz, waert in de Vergulde Valck tot Haerlem, 3 morgen 8 hont in hure van Frans Wij tot Haerlem, om 45 K.g. Noch 2 morgen in hure van Jan van Alckemade tot Leyden, om 31 K.g",fol 13,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000870,1558,"de weduwe van Bastiaen [Duren] van Sandtvoort, 3 morgen 4 ½ hont, in hure van Claes Willemsz, van Sandtvoort, sjaars om 45 K.g",fol 13,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000871,1558,Claes Claesz in den bosse buiten Haerlem 2 morgen 3 ½ hont in huur van de Zieken buiten Haerlem om 40 K.g,fol 13,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000872,1558,"Dirck Cornelisz Schoorelman een sate met boomgaert, 15 morgen min ½ hont, nu toebehorende mr Dirck Ramp c.s. te Haerlem, om 115 Kar gld",fol 13,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000873,1558,"Martyn Claesz Pickaert [Pickert] tot Zandvoort, 2 morgen in hure van Katrijn Gysbertdochter tot Haerlem, om 15 Kar gld. Nog 7 hont in hure van Katryn voors. c.s. sjaers om 6 Kar gld",fol 13,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000874,1558,"Claes Bartsz gebruikt in hure de Parck, groot 9 morgen 3 ½ hont, van de erfgenamen van Egbert Willemsz Ramp c.s, sjaars om 76 Kar gld. En nog 4 morgen toebehorende als voren, sjaers om 46 Kar gld. En nog 5 maden lants toebehorende Isbrant Claesz c.s. tot Haerlem, sjaars om 38 K. g sjaars. En nog  10 hont land in huur van Claes Hals, brouwer te Haerlem, om 18 K.g sjaars. Nog 3½ morgen in hure van de erfgenamen van Egbert Willemsz Ramp c.s. te Haerlem, om 21 K.g. En nog 3 morgen lants in huer van het St Elisabethsgasthuis om 6 Kar gld",fol 13v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000875,1558,"de erfgenamen van Adam Cornelisz Bol te Haerlem, 5 maden in huur van het St Ursulaconvent te Haerlem, om 36 Kar gld sjaars",fol 13v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000876,1558,"Floris Bol een sate lants van 8 ½ morgen 2 hont in hure van Ysbrant Claesz c.s te Haerlem om 59 K.g. En nog 6 morgen 1 ½ hont in hure van Katrijn Bollen weduwe te Haerlem, sjaars om 41 K.g",fol 13v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000877,1558,"Ghijsgen Symon Loeije een sate lants van 2 ½ hont toebehorende Thames Engelsz tot Aelbertsberg, sjaers om 12 K.g",fol 14,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000878,1558,Willem Dircksz Belijen buiten Haerlem huurt 7 maden van de Kathuizers buiten Amsterdam sjaars om 40 K.g,fol 14,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000879,1558,"Willem Louerisz buiten Haerlem 8 hont in hure van Josyne [v.d. Merwede], bagijn opten Groten Hoff binnen Haerlem, sjaars om 19 K.g",fol 14,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000880,1558,"lange Jan tot Haerlem huurt 3 morgen 1 hont van een man in Assendelft, sjaers om 22 Kar gld",fol 14,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000881,1558,"Sijmon Dircksz buiten Haerlem in hure 8 hont van Jan Willemsz te Haerlem, sjaars om 17 Kar gld",fol 14,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000882,1558,"Dirck Claesz Suijer gebruikt in hure een sate lants van 5 morgen 5 hont van Dirck Pietersz Vuijtdrager te Haerlem, sjaars om 50 K.g. Nog 3 morgen in hure van de erfgenamen van Egbert Willemsz Ramp te Haerlem, sjaars om 5 K.g",fol 14,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000883,1558,"Meynart Vuijten Ham tot Harlem huurt 2 morgen 1 hont van Cornelis Jan Ghijsbertsz te Haerlem, sjaars om 32 K.g",fol 14v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000884,1558,"Pieter Cornelisz tot Sandtvoort 2 morgen in hure van Pieter Fredericsz tot Haerlem, sjaers om 22 K.g",fol 14v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000885,1558,"Dirck de Vries, burgemeester tot Haerlem, huurt 6 morgen lants van St Margrietenconvent te Haerlem sjaers om 72 Kar gld",fol 14v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000886,1558,"Huijch Ariansz, van Heemstede, huurt 2 ½ morgen land van de erfgenamen van mr Andries, priester, tot Haerlem, sjaars om 14 K.g",fol 14v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000887,1558,"Dirck Hasselaer, brouwer tot Haerlem, huurt van de weduwe van Symon Gherytsz, brouwer te Haerlem, 9 ½ hont lants om 16 Kar gld sjaers",fol 14v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000888,1558,de siecken buiten Haerlem gebruiken zelf eigen 6 morgen lants en overmits sij vrij sijn van desen contributie is niet ontfangen,fol 14v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000889,1558,St Elisabethsgasthuis gebruiken zelfs eigen 7 ½ morgen en ½ hont. Vrij,fol 15,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000890,1558,"Martyn Claesz gebruikt in hure een vogelrye in duijn in t Bentvelt, gehuert van de rentmeester van Brederode, sjaers om 3 K.g",fol 15,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000891,1558,"Dirck Jan Luijchtich [Luchtich] huurt een sate van 2 morgen 4 ½ hont lant van Griet Aris opte Beeck binnen Haerlem, sjaers om 12 K.g",fol 15,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000892,1558,"Willem Pietersz op te Riethoorn, gebruikt in hure een sate van 5 morgen 1 hont van Jan van Alckemade te Leiden, om 40 Kar gld. Nog 4 morgen min 1 hont in hure van de erfgenamen van Geryt van Spaerwoude tot Haerlem, sjaars om 24 Kar gld. Noch 2 morgen 2 hont van Aris Michielsz [coman] tot Haerlem in hure",fol 15,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000893,1558,"Allart Pietersz en Heijnrick Ockersz tesamen van Santvoort, huren 12 morgen 3 ½ hont van Loberant Jansz tot Haerlem, sjaars om 72 Kar gld",fol 15,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000894,1558,"Dirck Fransz huurt 2 morgen 1 hont van Wouter van Beeckesteyn te Haerlem om 18 Kar gld. Noch 6 morgen ½ hont in hure van Steven van Huessen tot Leiden, om 58 K.g. Noch 2 morgen 5 hont in hure van de erfgenamen van Geryt van Spaerwoude te Haerlem, sjaars om 15 K.g. Noch een sate van 3 hont in hure van Willem Claes Arisz tot Overveen, sjaars om 12 k.g.",fol 15v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000895,1558,"Allart Pietersz van Sandtvoert, huurt 2 ½ morgen van het St Elis. gasthuis sjaers om 17 Kar gld",fol 15v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000896,1558,"Bouwe Jansz tot Sandtvoort, huurt 2 morgen van Jacop Pietersz tot Aelbertsberg, om 16 Kar gld sjaers",fol 15v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000897,1558,"[wijlen] Roel Woutersz de vleyshouwer tot Haerlem heeft gebruikt in hure 5 ½ maden van de memorie binnen Haerlem, om 50 K.gld",fol 15v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000898,1558,"…....., waert int Moeriaenshooft binnen Haerlem, huurt 2 morgen ½ hont land van Pouls van der Laen, baljuw van Kermerlandt tot Haerlem, om 33 Kar gld sjaers",fol 16,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000899,1558,"Cornelis Jansz Droesgen, van Schootten, huurt 2 ½ morgen van de memorie te Haerlem om 59 Kar gld",fol 16,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000900,1558,"Trijn Pieters weduwe van Geryt van Montfoort (zie 1562) binnen Haerlem, huurt 10 ½ hont van het St Ursulaconvent te Haerlem om 30 K.g sjaars. Noch 7 ½ hont van Claertgen Dooren te Haerlem, sjaars om 21 Kar gld",fol 16,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000901,1558,"Jan Willemsz Verweije [Verwer ?] binnen Haerlem, huurt 2 morgen 1 hont van mr Dirck Ramp tot Haerlem, sjaars om 5 £ ",fol 16,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000902,1558,"de kinderen van Neelle jonge Jans huren een cleijn huijsken en 1 morgen land van mr Dirck Ramp te Haerlem, sjaers om 6 K.g",fol 16,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000903,1558,"Loutgen Nelle jonge Jans huurt een sate van 2 ½ morgen van Jacop Dircksz backer te Haerlem, om 16 K.g. sjaers. En nog 4 ½ morgen in hure van de erfgenamen van Engbert Willemsz Ramp te Haerlem, om 16 K.g",fol 16v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000904,1558,"Arian Gerijtsz [Gau] van Harlem huurt 3 morgen min 1 hont van Aechte Gerijts, weduwe van Jan Ghijsbertsz tot Haerlem, sjaers om 50 K.g",fol 16v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000905,1558,"Willem Claesz Sop heeft 2 morgen 3 ½ hont in hure van ouwe Jan Gerytsz tot Overveen, om 18 K.g. 10st sjaers",fol 16v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000906,1558,"Margriet Hasgens huurt een huys zonder land van Dirck Claesz Suijder [Suijer] tot Overveen, om 3 K.gld",fol 16v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000907,1558,"Kors Claesz huurt 2 ½ morgen van Frans Claesz te Amsterdam, om 18 K.g",fol 16v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000908,1558,Cornelis Pouls te Haerlem huurt 3 morgen 1 ½ hont van Swaentgen Heijnrics tot Haerlem om 35 Kar gld sjaars,fol 16v,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000909,1558,"Claes van Adrichem tot Harlem huurt 2 morgen 3 ½ hont van myn genad. here van Brederode, om 16 K.g 10 st",fol 17,de huyrwaeren in t schependom van Overveen,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000910,1558,Gherijt Willemsz [Bol] huurt een sate groot metten boomgaert 19 morgen van Willem Claesz vuijt de Voegelensanc,fol 17,het beghin van de huerware die aengebrocht sijn t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000911,1558,Willem Willemsz huurt een sate van 6 morgen ½ hont van Lysbet Heijndricsdochter [Snel] tot Haerlem om 38 K.g. Nog 4 morgen 4 hont van een man uit Rotterdam om 15 K.g,fol 17,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000912,1558,"Ysbrant Claesz huurt een sate van 9 ½ morgen van Claes Willem Risart c.s tot Overveen, om 92 Kar gld daer hij jaerlicx uijt betalen moet 10 K.g erfpacht an myn here van Brederode",fol 17v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000913,1558,"Symon Cornelisz huurt een sate van 22 morgen lants van mr Pieter Bicker tot Amsterdam, om 114 Kar gld",fol 17v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000914,1558,"Jacop Pietersz huurt een sate groot 9 morgen 2 hont van Dirc van Huessen te Haerlem, om 55 K.g, ""den huijerman heeft ons taxsatueren aengegeven dat uijtte voors. huijre gegeven wordt aelmisse van goeden armen cameren die gesticht zijn van Claes van Huessen tot Haerlem achter St Gangelofskerke, 29 K gld, soe hij seijt dat hem Dirck van Huessen sulcx angegeven heeft""",fol 17v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000915,1558,"Loueris Florisz huurt 3 morgen 1 ½ hont van Frans Claesz [Oetgens] tot Haerlem, sjaars om 20 Kar gld",fol 17v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000916,1558,"Pieter Heijndricsz huurt een sate lants van 4 morgen 5 hont van Cornelis Hals c.s. tot Haerlem, om 67 K.g. sjaars",fol 18,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000917,1558,"Aelbart Aelbartsz huurt een sate van 12 morgen 3 ½ hont van heer Joost van Bronckhorst tot Haerlem, om 65 K.g",fol 18,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000918,1558,"Ruijfven Symonz huurt 5 morgen 2 hont van Soet Symon Coeijers wedu om 19 Kar gld. Noch 7 morgen 3 ½ hont in hure van cleijn Claesgen, priester tot Delft, om 13 Kar gld sjaers",fol 18,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000919,1558,Jaspar Florisz [duinmeier] huurt 4 morgen 2 hont van Martijn Heijndricxz [Gardiaen] c.s. tot Haerlem om 25 Kar gld,fol 18,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000920,1558,"Anthonis Martynsz heeft gebruijckt een huijsken in huijre sonder lant, aldaer inne getapt heeft in den Aerdenhout, toebehorende Jaspar Florysz tot Overveen, sjaars om 15 K.g",fol 18,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000921,1558,"Wouter Gerijtsz [duinmeier] een sate lants van 9 morgen ½ hont in hure van Lysbeth Jacobsdochter [Schaep] te Amsterdam, om 77 K.g. sjaars [Croesbeek ?]",fol 18v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000922,1558,Floris Bartolmeusz huurt 2 morgen 4 ½ hont van het St Elis. gasthuis om 17 K.g. sjaars,fol 18v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000923,1558,"Jeroeijn Jacopz huurt een sate van 4 morgen 1 hont van Lysbeth Heyndricx [Snel] tot Haerlem, om 5 £ gr. Noch 3 morgen ½ hont van Griet Thomas te Haerlem, om 25 K.g.",fol 18v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000924,1558,"Pieter Aelbartz [duinmeier] huurt een sate van 4 morgen 4 hont van Gerrit Dircksz backer c.s. tot Heemstede, om 26 K.g",fol 18v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000925,1558,"Jan Doesz huurt een sate van 7 morgen 2 hont van St Elisabethsgasthuis, om 47 K.g. Noch een sate van 4 morgen 4 hont van Cornelis Jan Ghysbertsz te Haerlem om 5 £. Noch 3 morgen 1 hont van Dirck van Huessen te Haerlem, om 14 K.g. en 10 st",fol 18v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000926,1558,"Martijn Willemsz huurt een zate van 14 morgen 1 hont van Guert Sijmens tot Sandtvoert, om 80 K.g. Noch 5 morgen van Jacob Pietersz te Sandtvoert, om 5 £ gr",fol 19,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000927,1558,"Philps van de Velde gebruijckt in huijere een saete lants, groet 3 morgen vijf hondt, toebehoert Cornelis van Dorp, sijaers om 12 Kar gld",fol 19,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000928,1558,"Pieter Claesz huert 4 morgen 3 ½ hont van Ysbrant Claesz tot Haerlem, om 13 ½ K.g",fol 19,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000929,1558,"Claes Martijnsz huurt een sate van 11 morgen van Jacob van Huessen te Haerlem om 800 Kar gld. Aangebracht onder Heemstede. Taxateurs brengen aan dat wel meer dan 100 morgen onder Overveen gelegen, aangebracht zijn onder Heemstede",fol 19,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000930,1558,"Mary Coeijers huurt 4 morgen van Pieter Coeijer tot Overveen, om 25 K.g",fol 19v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000931,1558,Joris Cornelisz [duinmeier] huurt een woning zonder land van Pieter Coeijer te Overveen om 9 K.gld sjaars,fol 19v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000932,1558,"Claes Claesz in t Velt tot Hillegom huurt 9 morgen 4 hont lants ende sate van Pieter van Hoochgendorp tot Haerlem, om 46 K.g",fol 19v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000933,1558,"Jan Pieter Comen, van Hillegom, huurt 4 morgen 4 ½ hont van Cornelis Claesz Ban en erfgenamen, sjaers om 70 K.g",fol 19v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
10000934,1558,"Arijs Jacopz van Hillegom huurt 3 morgen van jonge Claes van der Laen tot Harlem, om 15 K.g",fol 19v,de huerware in t scependom van Vogelesanc,A.R.A. Staten van Holland vóór 1572 Inv no 1123/Quohier 10e penning ,
